AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,TOTAL_DELAY
AS,SEA,SAN,-7.999998449273207
AS,ANC,BET,-23.999931164839218
AS,SFO,SEA,22.00000161992779
EV,IAD,ATL,-2.999995857098625
US,CLT,JAX,-12.000004309465446
OO,MSP,LAN,5.999995631612002
NK,ORD,FLL,63.999999039093574
DL,ATL,TLH,-16.999997380517414
US,CLT,TPA,5.000002281859771
MQ,AMA,DFW,14.999997275692522
AA,DFW,JAX,167.99999709058022
OO,LAX,PSP,5.000002053680518
AA,DFW,ORD,9.00000057046552
F9,TTN,CLT,-11.999996380131336
US,DCA,FLL,38.99999823963141
DL,SLC,RNO,-2.9999994595839894
F9,PHX,CVG,5.9999979198033415
DL,IND,ATL,15.999994881302822
WN,MKE,PHX,1.0000048599140996
DL,BOS,ATL,-1.000001452856651
EV,IAH,TUL,-17.999997044747026
AS,PDX,LAX,-18.999999670833198
UA,EWR,MCO,-5.000003944840309
US,PIT,CLT,-4.999998885477538
OO,SAN,LAX,-9.999998609326482
DL,BWI,DTW,67.99999901095092
AA,DFW,SLC,197.00000165078745
WN,MCO,BWI,92.99999960086333
F9,MCO,PHL,657.9999994569521
MQ,DFW,AMA,185.00000148316317
US,PHX,SFO,-1.0000014839984175
MQ,ORD,CMI,-11.999997625809186
WN,DEN,OKC,34.000000537487786
AS,PDX,OGG,-20.000003229042953
AA,DFW,DTW,-24.00000152524916
OO,ORD,MCI,45.00000282513879
OO,MSP,RAP,119.99999761724311
WN,BNA,MCO,-10.000004004889476
DL,LAS,MSP,73.99999998064388
EV,TLH,ATL,7.00001176300627
OO,BUR,SFO,-2.000000636022399
MQ,ORD,OKC,12.000000242817329
WN,DEN,MSP,90.99999679847119
WN,SFO,PHX,50.999998491785576
WN,MDW,OMA,-0.9999941260193026
OO,MKE,ORD,217.00000241121518
DL,ATL,MIA,-18.00000531280731
MQ,JFK,RDU,-6.000002411215931
HA,HNL,OGG,-0.9999934629139204
WN,BNA,MDW,-9.000004996575107
OO,IMT,RHI,14.999969486874264
WN,PHL,BNA,146.99999770658826
WN,SAT,BNA,-7.000005773340867
OO,MOT,DEN,67.00001861457157
MQ,SHV,DFW,22.999997192908513
AA,DCA,MIA,6.999996507791245
OO,TWF,SLC,-6.495087890101559e-05
WN,CMH,LAS,-9.000000705024398
US,ATL,CLT,94.99999929819577
MQ,ORD,COU,242.00001358481268
OO,SLC,IAH,9.999997130092314
MQ,MIA,PNS,-8.999997225385954
WN,CAK,MCO,-3.9999962285359913
WN,MDW,MCO,17.000003216638188
US,CLT,BOS,-15.000004052009402
B6,MCO,SJU,43.0000036717317
UA,IAH,AUS,38.000003600646785
EV,IAH,BNA,11.999995368521905
WN,SFO,LAS,7.999998050800659
MQ,LGA,STL,27.00000969898786
EV,LGA,CLE,-7.000000257654683
OO,STL,SLC,-20.999996518921876
WN,PHX,DAL,86.99999940821745
F9,RSW,CLE,186.99999624148825
DL,SEA,ATL,-6.832012310553637e-06
WN,DEN,ATL,78.99999724782029
WN,TUS,DEN,-10.999997659731882
MQ,ORD,XNA,7.000001761062826
WN,DAL,MCO,95.00000254976882
DL,ATL,MSP,17.999999726800574
B6,JFK,BUF,11.000006407861182
US,PHL,ORD,155.00000354423992
HA,LIH,OGG,-3.9999839406926014
WN,ELP,LAS,-17.999996122895553
EV,CHA,ATL,-18.000002713319432
DL,RDU,ATL,-11.000003706529029
AA,LAX,DFW,18.000001056216515
US,CLT,MCI,2.0000043231135507
EV,ORD,OMA,-28.000000153547127
OO,SNA,SFO,-5.555616496621951e-06
UA,MCO,CLE,40.999996376537005
OO,BUR,DEN,26.999999942027237
MQ,ORD,XNA,206.00000147772917
WN,MSY,HOU,-13.000000869662493
UA,EWR,RSW,-9.000007467395307
UA,EWR,IAH,46.99999621488781
EV,ORD,JAN,100.99999389329827
AA,RDU,DFW,-2.0000029694235053
EV,DTW,EWR,-13.000001191259678
UA,LGA,ORD,49.00000592302238
OO,RNO,SFO,-30.00000679810578
B6,JFK,BUF,327.00000553645145
AA,ORD,RDU,444.000003830834
B6,MCO,SJU,12.000002927496478
B6,MCO,LGA,7.000000197242414
OO,DEN,DFW,15.999997457252956
WN,ATL,MCO,-10.000001915242187
B6,SJU,BOS,-30.000009264333833
US,RDU,CLT,-17.000004497274354
OO,XNA,MSP,36.000004680604306
AS,ADQ,ANC,-38.00140885251982
WN,PIT,MDW,64.00000369688176
WN,ICT,DAL,31.00000062096178
OO,LAX,ASE,13.000013069848318
US,DFW,CLT,-9.00000091678767
UA,JAC,IAD,38.00000372310271
NK,DTW,RSW,91.99999714679174
US,DFW,PHX,-29.000000389911186
OO,MLI,DEN,6.999999548601977
UA,SFO,PDX,-11.00000243732503
UA,IAH,ORD,167.00000055954754
NK,ACY,TPA,-7.000006155215928
HA,OGG,HNL,-12.000000926321555
OO,CPR,DEN,-11.999997547983725
WN,GRR,BWI,-26.999998071026475
EV,LGA,IAD,4.000006616045653
WN,LAS,SNA,1.0000009287595546
WN,DAL,TUL,-9.999993418208291
EV,EWR,DCA,89.99999305587968
OO,LAX,COS,110.00000247096335
DL,ATL,BNA,16.999996201798695
AS,SEA,LIH,11.999988276138001
UA,DEN,ORD,30.99999700759183
EV,IAH,RDU,16.000000334726845
OO,DEN,HLN,6.999928168344201
AA,ABQ,DFW,21.000004163762554
WN,IND,TPA,11.999997641471648
UA,LAX,MCO,-4.999999036537545
B6,FLL,JFK,45.000002058706244
AA,DFW,MIA,357.9999959340637
DL,IAH,ATL,-16.000000169622005
NK,DTW,RSW,103.9999981943034
AA,LAX,LIH,16.9999915045136
AS,LAX,SEA,178.00000424067682
MQ,HSV,DFW,148.99999247373447
UA,DEN,LAX,-8.00000081850515
DL,ATL,MIA,-14.0000050974759
NK,LAS,MCI,-12.999994490501976
US,STL,PHX,120.00000407601513
US,PHX,DEN,15.999999639004209
AA,IAH,DFW,19.000000937531727
WN,SEA,OAK,59.999990922269134
EV,DFW,MLI,6.999989234156047
AA,BWI,DFW,7.999999479622392
AA,TUL,ORD,-2.9999889820693397
DL,DTW,BOS,-24.0000042551274
UA,LIH,DEN,75.00000955911023
WN,ABQ,HOU,-3.9999962031948684
OO,LAX,SJC,-2.0000006354856055
EV,ORD,LEX,206.99999731899405
AA,TPA,MIA,-24.000003862760515
UA,IAH,PDX,179.00000162325438
US,PHX,CLT,32.999999514036475
WN,SAN,SFO,-25.000000789161064
DL,ATL,DAB,44.00000487270116
DL,JFK,ATL,224.99999850943004
US,CLT,IAH,-3.0000002932381236
AA,ORD,SNA,-9.99999622526417
UA,IAH,SFO,15.999999122461094
WN,MDW,DEN,101.0000046338397
US,PIT,CLT,8.000002300767694
US,PHL,JAX,4.999997500294263
WN,MKE,LAS,-22.99999309836484
EV,ABQ,IAH,-21.99999961906058
OO,SLC,BIL,117.00000607322875
OO,DEN,OKC,104.9999999670361
WN,DEN,PHX,26.999996715559732
WN,RSW,BWI,34.99999657021775
WN,SEA,LAS,54.99999281545384
WN,BOS,BWI,-3.99999900256374
WN,BNA,PNS,7.000005650813346
WN,DEN,DAL,56.99999761515548
OO,LAX,DFW,213.99999958008138
WN,MSY,DAL,10.999999921823388
WN,BWI,TPA,6.00000056006488
B6,FLL,BOS,-29.00000424111922
VX,DAL,SFO,168.0000033628503
NK,RSW,DTW,19.999996792295043
NK,DTW,TPA,212.0000026170592
OO,MKE,ORD,109.00000433829297
EV,CMH,EWR,-24.000001507307914
US,SLC,CLT,17.000001353387727
MQ,TYR,DFW,109.00001079627734
WN,ABQ,HOU,81.00000560912295
OO,DEN,SBA,111.00001606077095
UA,HNL,LAX,25.00000192884175
OO,SMF,LAX,-5.326484526335662e-06
UA,EWR,DFW,30.999996579901474
AA,MFE,DFW,-25.99999655766316
AA,JFK,STT,-24.999992078189145
UA,MCO,IAD,21.000001327974566
MQ,ORD,MSP,17.999997659111497
HA,LIH,HNL,-0.999990634035882
OO,DEN,JMS,-3.0000570733698595
DL,ATL,MSY,-7.000000848410899
WN,BUF,LAS,511.9999968313608
WN,SLC,MDW,31.99999705985753
B6,JFK,BOS,128.9999960226514
WN,LAS,ATL,56.999998967416616
DL,TPA,MSP,-14.999998175266754
OO,ABQ,DEN,7.000002956073946
MQ,OKC,ORD,6.999998108495021
DL,JAX,ATL,4.000002198270543
AS,PDX,SAN,-0.9999960823072342
B6,SAV,BOS,45.99999164393045
OO,MSP,BRD,6.999999458730144
OO,SLC,DEN,-1.0000013391640579
WN,LAX,PHX,185.99999950816945
WN,LAS,SAN,101.00000307046137
OO,PIT,IAH,29.000001357252994
B6,JFK,PBI,-22.999995204969807
DL,IND,ATL,38.99999604189328
WN,SMF,BUR,35.00000139233984
WN,LAX,SLC,27.000002987645452
MQ,ABI,DFW,-16.000010713149415
NK,MSY,DTW,58.000000213555055
EV,MCI,EWR,-19.999997931917513
B6,MCO,RIC,-9.999994755022698
AS,DEN,SEA,91.99999924333949
WN,DCA,MKE,-7.999993973064711
WN,LAS,PHX,23.999999787251383
OO,SFO,SBP,32.0000042417818
OO,SMF,SFO,-3.000005974752824
WN,MSY,TPA,-14.000000067016252
EV,BNA,EWR,138.9999980834583
WN,OAK,ONT,9.000001403664854
UA,SFO,ORD,229.9999998206578
B6,DCA,JAX,-33.000003991348116
UA,BOI,DEN,61.00000263093074
US,PBI,DCA,-15.000004224331612
US,PHL,PBI,-18.99999073614834
DL,CVG,SAN,-5.999987376809635
UA,IAH,SFO,-4.999999652569102
UA,SJU,EWR,21.99999747853108
WN,MDW,CLE,19.999999978124354
EV,ORD,TYS,311.9999937762324
MQ,DFW,MGM,66.999992004177
MQ,PNS,DFW,124.99998758330875
DL,TPA,JFK,-32.999996888792815
MQ,DFW,SHV,8.000000125836316
WN,LAX,MCI,7.000003663711141
VX,DAL,LGA,118.00000507681995
WN,BWI,FLL,43.999995422268704
OO,BIL,DEN,-30.000019447565556
B6,JFK,OAK,1.000034644085659
MQ,DFW,HSV,75.99999203826215
WN,LAS,OMA,-1.9999992186559084
AA,ORD,LAX,97.00000400264325
AS,SFO,PDX,-12.999995445670997
EV,CSG,ATL,133.00003551817107
US,EWR,CLT,-6.000006016802011
OO,LGB,SLC,-9.000000712107706
OO,PSP,PHX,1.000004037110493
DL,SLC,SMF,75.0000024200435
OO,DEN,COS,214.9999997730175
OO,MSP,LSE,15.999977551305932
B6,DCA,FLL,-10.000001413403602
WN,MSY,DAL,-6.000000263133998
UA,SNA,SFO,-4.0000043185609755
WN,PIT,ATL,75.00000206878437
WN,BWI,GSP,78.00000638306642
WN,LAS,OAK,-14.000001691529171
AA,ELP,DFW,155.00000405464604
US,PHL,PHX,-7.999996207934508
DL,ATL,BOS,18.999995843895015
OO,SMF,SFO,-4.000005620072734
WN,OAK,LAX,86.99999453165958
OO,CVG,ORD,151.00000765266722
DL,MSP,LAX,-19.00000332473813
DL,MKE,DTW,-19.999995520074933
EV,IAD,PVD,440.9999908866659
NK,DFW,MSP,7.000002462175399
AA,JFK,DCA,143.99999637207142
EV,EWR,SDF,8.999999213462068
OO,SAN,LAX,-2.999998210259797
EV,OMA,IAH,16.000005791198987
WN,DEN,TUL,15.00000208709913
OO,EUG,SLC,-25.999994556862326
NK,FLL,ORD,348.0000020340585
EV,ISN,DEN,84.99998776863794
NK,DFW,MCO,10.000002025201145
MQ,LGA,CMH,80.00000252294026
B6,PDX,LGB,7.623253225119697e-06
F9,DEN,DFW,67.00000240050942
OO,PHX,YUM,0.999997385127763
WN,HOU,DAL,216.99999879453384
WN,ATL,DCA,84.99999636368415
UA,ORD,LAS,10.000001801449852
VX,SFO,EWR,-24.999998740852327
DL,ATL,MKE,-12.9999951248275
DL,MSP,TPA,-3.0000028952463467
US,IND,CLT,8.999994909323497
UA,ORD,MCI,76.00000560258468
WN,SMF,SNA,-7.000002769473049
DL,ATL,MSY,-9.00000146436465
UA,IAH,BWI,43.00000356238072
B6,AUS,LGB,-35.99998341187118
UA,FLL,IAH,-16.999999924202662
WN,SEA,MDW,-5.000008954592765
OO,MSP,BIS,-5.00000923573058
AA,EWR,DFW,6.999996520946368
EV,MSP,IAH,19.99999244401576
AA,DFW,LAX,34.000002859266026
WN,MDW,ATL,45.00000306145915
MQ,FWA,ORD,-9.00000356183179
OO,MAF,DEN,7.000010399695466
AS,SJC,SEA,4.999998779821112
AA,ORD,BOS,-26.000002363884626
AA,DCA,MIA,-5.000002944923573
MQ,ABI,DFW,18.999990314901208
AS,SEA,PSP,11.000003004272973
MQ,CMI,DFW,17.999990963025642
UA,ORD,SMF,71.00000309001075
US,LAX,PHL,-18.99999946109304
VX,DAL,SFO,55.00000403534625
DL,MSP,LAS,-24.000003845570042
US,MEM,CLT,-6.000001563985201
F9,STL,RSW,2.0000032610657357
B6,DCA,FLL,-23.000001715699845
WN,GSP,MDW,4.999997750717974
AA,ORD,LGA,106.0000010858538
B6,SJU,FLL,6.999992801848407
OO,CID,ORD,7.000007916426192
WN,PHX,MDW,107.9999989996085
WN,LAS,LAX,59.00000033944468
US,BWI,CLT,-27.000000650249724
UA,EWR,ORD,-9.000004947069044
WN,MCO,ATL,-7.000004690667481
WN,LAS,LAX,-8.000000403696397
F9,ORD,MIA,282.0000010539264
WN,LAS,SLC,126.00000270787888
WN,BWI,TPA,12.999999338358844
EV,OAJ,ATL,26.999984538634436
WN,DEN,OKC,42.000000777334265
WN,HOU,MEM,101.00000126753812
OO,CVG,STL,168.0000149683722
UA,LAX,ORD,74.00000167373435
WN,SMF,SAN,6.99999932372706
WN,BWI,BUF,-4.999992634573275
AA,DFW,DEN,81.00000106443636
US,PHX,DFW,1.0000007479377828
WN,LAS,DAL,48.99999951355678
OO,LAR,DEN,284.9999858854808
DL,ATL,CVG,-7.0000066254215625
OO,BZN,DEN,124.0000024268287
DL,MCO,ATL,-4.000002657808231
WN,SFO,SAN,7.999999701570175
US,BOS,PHX,21.999999412301783
MQ,GRR,ORD,419.99999539581864
EV,IND,EWR,20.99999698330575
UA,DEN,TPA,27.999999582800598
OO,SLC,CDC,-2.0000141097400714
WN,SMF,LAS,32.9999973738106
UA,EWR,FLL,50.99999337378544
WN,LAX,LAS,-4.000000287657414
OO,PSP,DEN,133.0000042683429
EV,DTW,BHM,-20.000006050833285
WN,AUS,LAS,57.000003621340525
WN,MCO,BUF,95.00000485323835
OO,AUS,LAX,-18.999997751720137
F9,DCA,DEN,-0.9999937420039373
OO,PSP,PHX,17.000004339889237
WN,SAT,DAL,18.999998371778297
AA,TUS,ORD,7.0000031140302035
AA,STT,MIA,-1.8172506131008959e-06
WN,MAF,DAL,7.000011363593206
WN,LAX,SMF,136.00000142641383
EV,SAV,ORD,38.999993523744706
OO,IAH,MSP,-28.00000038262865
F9,DEN,SLC,5.000004204077612
MQ,ORD,MSP,283.99999839291866
WN,LAX,BNA,17.999997179575686
WN,ELP,PHX,60.00000325152712
F9,CLE,MCO,55.00000816163252
MQ,ORD,OKC,45.00000049900119
EV,IAH,COS,91.00000219037813
UA,ORD,SFO,12.000001222845896
WN,SJC,PHX,6.99999448016694
DL,AUS,SLC,-41.99999391079083
B6,SJU,DCA,20.999993469556806
UA,DEN,EGE,49.99997371013007
US,DFW,CLT,-5.0000015611558055
EV,ATL,SGF,-4.999993140341829
MQ,CID,DFW,7.0000071475939905
B6,BOS,RIC,6.000005870153512
WN,ELP,DAL,9.000003342521545
AA,DCA,ORD,385.0000007289903
US,BWI,CLT,5.999999804083352
WN,MDW,MCO,-18.999997325771318
UA,IAH,PIT,-14.0000053606269
WN,PHX,SLC,-9.999998737020547
US,CLT,MSY,-6.999999573130708
AA,DFW,DEN,87.00000048952938
DL,ATL,RDU,-8.999998999042575
OO,XNA,MSP,6.000004627398358
NK,ORD,BWI,26.00000469741336
MQ,DFW,RAP,99.99999901891539
EV,XNA,ATL,-12.999995710083184
WN,PHX,SLC,-13.999998513284375
OO,DEN,ASE,1.0000106354839886
AA,LAX,JFK,-41.99999972152539
EV,MLI,ATL,-1.0000018126218322
DL,DTW,RDU,-17.99999997779056
WN,SEA,SJC,-6.000007856394433
WN,PHL,MDW,-15.999999816892483
US,LGA,CLT,3.0000051456018397
AS,PSG,JNU,-32.00010911225197
HA,LIH,OGG,-1.9999839886986166
US,LGA,CLT,28.000004856952568
MQ,DFW,HSV,335.99999122910685
UA,SEA,DEN,-20.00000595419231
US,PHL,ATL,8.000001868609413
WN,CMH,PHX,20.99999742907803
UA,DEN,IAH,13.999997572716573
EV,BNA,DEN,-40.00000621005406
WN,MCO,ISP,-12.000014486486968
WN,BUF,TPA,-18.000002937332738
DL,LGA,DTW,20.000004162025185
WN,DAL,PHX,-2.999998649382789
DL,SFO,HNL,-5.000010488031322
VX,SFO,PSP,-17.99999845257195
MQ,LCH,DFW,-8.000013065986124
OO,CID,ATL,-7.999992690065987
OO,LAX,SMF,-6.000000933038088
UA,RSW,ORD,28.999995281914977
UA,SFO,ORD,5.999999748189396
B6,JFK,TPA,77.99999899767107
WN,DAL,MCO,39.00000257226406
WN,SAN,SMF,48.00000205255012
WN,HRL,HOU,-21.999984890907598
US,CLT,LGA,105.00000183621188
EV,ATL,GNV,-17.99999074890472
WN,LIT,DAL,56.99999778950395
AA,BNA,DFW,-21.000003058067158
AA,JFK,LAX,-16.000000402922083
US,SFO,PHX,-21.000001739184633
UA,SFO,IAH,28.99999857318687
AA,MIA,LAS,-27.000001297358303
OO,DEN,EUG,23.000013079304303
MQ,CVG,ORD,-18.999996631105937
OO,ONT,SFO,13.999998626029338
US,PHX,DFW,71.99999982161343
F9,SFO,DEN,13.000002861197185
UA,IAH,PDX,93.0000008339576
EV,EWR,ROC,-0.9999989349276817
F9,DEN,CVG,-12.000004163048764
UA,SFO,JFK,4.000000031657017
UA,IAD,SFO,-11.999993797637352
B6,BOS,CHS,-10.99999601723298
DL,JFK,MIA,-16.000005767907297
DL,ATL,BWI,80.00000150290674
MQ,ABI,DFW,97.99998896805445
WN,BNA,DEN,30.99999763356299
WN,DCA,MSY,50.9999999380058
DL,TPA,LAX,-18.99999735914127
DL,ATL,MCO,1.9999991909914812
OO,PLN,DTW,39.00000236954032
EV,IAH,BRO,-21.999990642792092
DL,ATL,PHX,41.00000037533985
AA,DEN,ORD,357.99999692609447
WN,STL,LAS,-20.9999967514469
EV,GSP,EWR,118.00000007321702
EV,MSN,DTW,-9.0000057688057
AA,LGA,MIA,-41.999998383353265
WN,STL,LAS,89.00000200538443
DL,FLL,ATL,176.99999973914802
AA,LAS,ORD,88.00000073918164
WN,MDW,DTW,-2.999999761617481
WN,STL,MKE,231.0000055238057
EV,RIC,IAD,-22.99998857672626
DL,TPA,MSP,-7.9999984372151545
AA,JFK,ORD,5.999995628402857
NK,FLL,LGA,86.000004781673
AA,MCO,MIA,44.99999365401676
OO,ORD,EAU,509.9999387407898
DL,MSP,PHX,22.999995929199578
WN,ELP,PHX,-18.999998487031313
US,PIT,CLT,-26.999997120137785
WN,BOS,ATL,1.9999966171783612
EV,MSN,ORD,53.99999578409087
US,ORD,CLT,7.999998480911874
DL,ATL,MCI,-22.99999695274179
EV,CRW,IAH,375.00000045954596
AA,MFE,DFW,63.00000423694354
MQ,DFW,GRK,-9.01629934446646e-06
US,BOS,LGA,-11.999998518557646
EV,DFW,CLL,213.00000076781333
AA,LAS,DFW,58.99999978982055
US,FLL,PHL,0.9999999832591868
OO,LAX,FAT,-28.9999968020849
WN,MCI,BWI,-14.999999107631467
AA,DFW,HDN,92.99997337741583
B6,JFK,JAX,26.999992670325923
HA,ITO,HNL,-4.000003575062934
US,BOS,DCA,243.99999869833158
WN,CMH,TPA,33.9999993572661
AA,IAD,LAX,1.000005961617049
OO,TUS,SLC,49.000004444487345
WN,DAL,LAS,13.000002937693502
B6,JFK,CHS,8.000003672169814
EV,DFW,SHV,58.00000100598275
AA,BOS,ORD,-17.00000187649841
WN,LGA,DAL,100.0000037930847
DL,JFK,SLC,-0.9999980411318461
WN,MCO,ALB,37.00000095288464
AS,SEA,LAX,18.000000550616985
WN,MAF,DAL,7.000011875008223
DL,DCA,MSP,-22.999997463162707
EV,SHV,DFW,27.99999844700276
WN,ATL,DCA,-18.000003039639914
EV,TRI,ATL,-5.999974210700245
HA,HNL,ITO,-12.000002245049203
AA,DFW,IND,91.00000487003044
WN,DEN,IND,157.000000399658
EV,IAH,GPT,16.00000453479628
WN,OAK,SEA,10.999991310532891
UA,SFO,IAH,49.99999852173386
WN,MSP,DEN,85.99999567946888
DL,LGA,RSW,107.00000172537017
US,RNO,PHX,-6.000003644580836
US,JFK,PHX,65.99999947799522
OO,JAC,SLC,-10.999998140391412
DL,BNA,ATL,55.99999672124909
WN,HOU,ABQ,-3.000004303380315
WN,AMA,DAL,8.99999948407834
WN,MDW,LAS,64.00000477182995
WN,TPA,HOU,-2.9999978067569515
WN,SAT,MDW,-18.000003801015453
EV,TVC,ORD,70.99997025364607
WN,GRR,BWI,35.000003541186445
AA,DFW,MSP,23.000000874038022
DL,ATL,RDU,-7.999999590533761
WN,LAS,OAK,127.99999761577368
AA,MIA,DCA,-9.0000038308348
EV,IAH,MAF,15.999999597683171
NK,DFW,LGA,-0.9999957322399311
OO,ABR,MSP,-7.999985618426479
WN,HOU,MCI,-1.9999983545532345
OO,LAX,SAN,-12.99999860798026
US,RSW,CLT,-12.000006670817513
DL,ROC,ATL,-36.999993745609224
MQ,DFW,AMA,4.00000002676947
OO,SBA,PHX,5.999989085280156
AS,DFW,PDX,20.00000661507155
EV,CHO,ATL,202.99998911027103
B6,FLL,LGA,1.6897078864985815e-06
UA,DEN,LAX,174.9999996680768
DL,TPA,JFK,30.000002743542517
UA,ORD,MCO,-26.00000020954048
OO,BFL,SFO,0.9999759274894728
EV,DEN,CVG,175.99999011789478
B6,MCO,LGA,-14.999999547310573
MQ,LGA,GSO,12.000006940979034
WN,TUS,DEN,-14.999998726971747
WN,BWI,MHT,172.9999839937622
OO,ABQ,SFO,112.00000190191864
WN,SJC,SAN,1.9999983762508293
OO,SBP,SFO,6.999987921213382
US,CLT,JFK,4.000001831526397
DL,IAD,ATL,-13.999996703615281
B6,TPA,SJU,120.00000640712565
HA,KOA,HNL,-5.999998803640608
WN,LAS,SJC,-7.0000005606794815
AA,DFW,IAH,107.99999990725632
DL,ATL,SAV,-16.999994142328013
UA,IAH,LAS,-9.999998890927479
OO,FAT,LAX,-21.999989454710615
US,HNL,PHX,1.0000006420579766
DL,MIA,LGA,77.00000006282309
WN,BUF,BWI,243.99999846600343
WN,SEA,SAN,-2.0000052194364315
WN,DCA,IND,-24.99999621418757
MQ,FNT,ORD,672.0000139451641
OO,ORD,MKE,535.0000032872293
AS,PDX,SJC,377.0000009963845
OO,MSP,ATW,-9.000017826144607
UA,ORD,PHX,533.0000031297426
UA,ORD,SFO,38.000001652127544
WN,DAL,AUS,16.000003971639575
AS,SEA,PHX,-17.00000080210802
DL,ATL,FNT,-18.99998385009217
UA,ORD,BWI,-17.99999850203453
WN,LAS,PHX,57.99999981644284
MQ,DFW,GRK,0.9999903707393258
AA,ORD,LAX,-1.9999969673641758
EV,IAH,OKC,-9.999998608652596
AS,PDX,SEA,8.999998124764616
UA,ORD,LAS,2.000002155006534
EV,IAH,TYS,60.999994322210085
OO,SLC,LAX,43.000000174075986
B6,JFK,SAN,-14.999997761452029
VX,LAX,IAD,9.000003669195955
OO,GTF,DEN,83.00002267007369
AA,SAN,DFW,-31.99999908846872
EV,DFW,CRP,7.0000085498314135
NK,MCO,IAH,114.99999925572132
DL,BDL,ATL,-1.9999909392253983
HA,OGG,HNL,-14.000000519041905
WN,STL,MDW,22.000000588660725
DL,SLC,SEA,-24.000003499443608
US,CLT,PIT,-8.000004616905741
B6,BDL,RSW,149.00000280146836
WN,STL,CMH,98.00000150113705
DL,ATL,GRR,-4.99999916453131
VX,SFO,LAX,6.999999348616019
HA,OGG,HNL,103.99999942943191
AA,LAX,MCO,58.000001627156216
AA,BWI,MIA,-20.000004885689997
DL,MSP,GRR,-21.000003116689726
EV,IAH,HSV,-6.000007181183861
MQ,PNS,DFW,57.999987687904095
WN,MAF,DAL,-9.999988629303253
DL,MCI,MSP,-1.9999986263349498
WN,BOS,STL,41.00000560191904
EV,ATL,AEX,41.999998945716825
OO,SMF,LAX,-20.000005558420995
AA,DCA,ORD,377.0000038434553
US,PHX,SNA,-13.999997826434345
AA,MSP,DFW,68.99999521470853
AA,DFW,RIC,57.000007527003426
EV,CLE,LGA,-27.999998388302338
WN,PIT,RSW,8.99999879899492
AA,ELP,DFW,66.00000334919395
WN,PHX,SAT,62.00000171235395
WN,GSP,MDW,126.9999979746996
DL,ATL,MCO,22.99999998957194
EV,RIC,ATL,-12.999991670553982
WN,MCO,BDL,-15.000006026247583
WN,OAK,BOI,15.999998863813303
US,SFO,PHX,-4.000001830984424
AA,BWI,DFW,73.00000020446633
OO,SLC,DEN,57.99999953861757
EV,ATL,MOB,217.9999881729497
US,PHX,CLT,10.999999840805408
AA,DFW,PIT,51.999995307116365
DL,ATL,BHM,-10.000002626176986
AA,SFO,JFK,26.00000003760624
WN,BWI,BOS,61.99999657959678
WN,OAK,LAX,65.99999417483752
DL,ATL,PHL,-23.0000013479604
NK,LAS,IAH,8.000001882952951
B6,JFK,LAX,44.00000137266242
AA,DFW,MCO,49.00000083314576
EV,IAH,CMH,-15.00000196787704
B6,BOS,RDU,-26.999999585969583
F9,ORD,ATL,147.00000569070227
MQ,PIA,DFW,7.000018973688444
AA,RIC,DFW,98.00001074361936
EV,PIA,DTW,10.000017076421823
DL,LAX,JFK,-10.99999817834572
AA,DFW,ORD,14.00000057695543
MQ,BTR,DFW,11.999997913422735
F9,PHX,SFO,41.000002298270374
NK,ORD,ATL,115.00000298845177
WN,MCO,IND,97.00000193511428
US,SAN,PHX,-17.00000030895246
AA,LAS,LAX,36.99999993476027
DL,ATL,CLE,-13.000004752437334
MQ,ORD,COU,214.0000125434543
DL,DTW,PDX,-13.000000827961202
MQ,ORD,BUF,7.0000037788818865
AA,SFO,DFW,4.99999898656484
B6,RSW,BDL,168.99999149584932
UA,DEN,LAX,5.999999219562071
DL,TYS,ATL,-11.999995434108257
UA,IAH,MIA,46.999997918033074
WN,BUR,PHX,27.000000409931026
UA,SNA,IAH,90.99999850354834
MQ,DFW,CVG,89.99999154088567
AA,DEN,DFW,50.99999774630003
OO,MSY,SLC,-45.00000010945063
AA,LAS,DFW,404.00000079385967
MQ,RST,ORD,47.000000433866376
AA,JFK,LAX,-5.000000094697164
OO,SFO,PHX,-7.000003247623489
B6,BOS,LAS,22.00000167422407
UA,IAH,SFO,201.00000123418187
DL,GSO,ATL,-3.000006198640044
AA,DFW,PHL,-32.000001011664445
DL,ATL,FLL,15.999996249622601
AA,DFW,LGA,37.00000234791863
AS,ANC,SEA,-13.000000347593762
DL,ATL,DCA,-31.000002585432817
WN,ICT,LAS,34.00000082967861
B6,SJU,BOS,-56.000009925553094
US,CLT,BDL,-14.000003717320077
OO,IAH,CLE,222.99999724672494
EV,IAH,MCI,4.000002548062454
NK,DFW,ORD,22.000000894428872
WN,DAL,DEN,-17.99999883475548
DL,MSP,DTW,-32.0000071911275
WN,LBB,DAL,24.999999891300185
OO,PDX,TUS,40.99999142945065
DL,ATL,RSW,19.99999695318997
DL,ATL,SDF,76.0000065309305
HA,OGG,HNL,-10.00000107524437
US,DFW,PHL,297.0000002421423
WN,PBI,BWI,184.99999753753698
WN,BOS,CAK,8.000002587468025
OO,LAS,LAX,38.999999712034565
WN,DEN,MSP,76.99999729350512
OO,BOI,SLC,-24.999997697978706
WN,SAN,RNO,-3.999998700162813
AA,EGE,ORD,76.99999708716442
WN,BWI,BOS,6.999995756228074
F9,RSW,DEN,168.0000001062581
AA,DFW,SAT,94.00000288338916
